Time,heading
74.950001116,-0.13901272416114807
75.250001121,-0.13296787440776825
75.550001125,-0.1557731181383133
75.85000113,-0.17073692381381989
76.150001134,-0.18839366734027863
76.450001139,-0.18821175396442413
76.750001143,-0.18156154453754425
77.050001148,-0.180242657661438
77.350001152,-0.18323643505573273
77.650001157,-0.18151165544986725
77.950001161,-0.171301931142807
78.250001166,-0.15921202301979065
78.55000117,-0.168023020029068
78.800001174,-0.20192483067512512
79.150001179,-0.18511557579040527
79.450001183,-0.1864471435546875
79.750001188,-0.18344447016716003
80.000001192,-0.18225908279418945
80.350001197,-0.1786208301782608
80.650001201,-0.18707549571990967
80.950001206,-0.18264146149158478
81.25000121,-0.17843696475028992
81.550001215,-0.17641638219356537
81.850001219,-0.17990261316299438
82.150001224,-0.18740178644657135
82.400001227,-0.19388067722320557
82.750001233,-0.19121697545051575
83.050001237,-0.1846444010734558
83.350001242,-0.18176603317260742
83.650001246,-0.17612537741661072
83.95000125,-0.16552896797657013
84.250001255,-0.1644081324338913
84.550001259,-0.18560229241847992
84.850001264,-0.18749284744262695
85.150001268,-0.18378287553787231
85.450001273,-0.1774461418390274
85.750001277,-0.1654343605041504
86.050001282,-0.13937503099441528
86.350001286,-0.06858226656913757
86.650001291,-0.16299434006214142
86.950001295,-0.4603702127933502
87.200001299,-0.6981064677238464
87.550001304,-0.7807419896125793
87.850001309,-1.1628648042678833
88.150001313,-1.4919291734695435
88.450001318,-1.9336981773376465
88.750001322,-2.3414618968963623
89.050001326,-2.6985509395599365
89.30000133,-3.104069948196411
89.650001335,-3.441338300704956
89.95000134,-3.6203174591064453
90.250001344,-3.8417272567749023
90.550001349,-3.871973991394043
90.850001353,-3.953172206878662
91.150001358,-3.8291380405426025
91.450001362,-3.533846616744995
91.750001367,-3.205845594406128
92.00000137,-2.8359625339508057
92.350001376,-2.389816999435425
92.65000138,-1.9347952604293823
92.950001385,-1.4879975318908691
93.250001389,-1.1077566146850586
93.550001394,-0.794165849685669
93.850001398,-0.5372860431671143
94.150001402,-0.3479725420475006
94.450001407,-0.20026855170726776
94.750001411,-0.08358420431613922
